Date,meantemp,humidity,wind_speed,meanpressure
1/07/2014,31.375,65.125,6.25,10.00875
2/07/2014,29.5,71.375,5.7875,10.01125
3/07/2014,28.875,75.125,5.0875,9.982857143
4/07/2014,31.38888889,69,4.333333333,9.987777778
5/07/2014,34.70588235,52.05882353,9.202941176,10.00705882
6/07/2014,30.625,61.125,3.7125,10.005
7/07/2014,34,48.75,5.5625,9.9825
8/07/2014,35,39.5,9.725,9.96875
9/07/2014,36,37.125,13.65,9.965
10/07/2014,36.125,38.75,11.3375,9.96875
11/07/2014,36.625,38.625,8.7875,9.96125
12/07/2014,35.875,51.375,5.3375,9.96
13/07/2014,31.625,69.75,6.025,9.98
14/07/2014,32.375,67.875,6.725,9.97125
15/07/2014,33.125,62.625,8.825,9.96
16/07/2014,32.625,63,10.45,9.9725
17/07/2014,30.75,74.25,6.725,9.96125
18/07/2014,27.25,83.875,2.55,9.94875
19/07/2014,29.875,71,6.25,9.95125
20/07/2014,30.875,68.875,6.2625,9.9675
21/07/2014,32.125,65.5,4.65,9.96
22/07/2014,31.625,69.75,7.175,9.97
23/07/2014,30.625,72.875,8.1125,9.9775
24/07/2014,30.5,63.625,12.0375,9.987142857
25/07/2014,30.75,63.25,9.9625,10.0075
26/07/2014,32.5,61.5,7.175,10.01875
27/07/2014,31.71428571,65.42857143,6.25,10.01875
28/07/2014,30,75.75,18.05,9.99375
29/07/2014,30.25,69.875,5.7875,9.9925
30/07/2014,31.875,65.75,4.175,9.995714286
31/07/2014,32.5,65.75,7.425,9.99625
1/08/2014,33.25,59.5,6.5,9.98
2/08/2014,30.125,77.75,0.925,9.97125
3/08/2014,31.5,66.25,5.7875,9.95375
4/08/2014,30.5,69.75,5.1,9.96125
5/08/2014,29.75,77.5,1.85,9.975
6/08/2014,32.125,65,5.5625,9.96875
7/08/2014,31.125,65.375,6.95,9.97
8/08/2014,31,67.875,6.0125,9.98375
9/08/2014,29.23529412,80.47058824,6.652941176,10.01647059
10/08/2014,28.5,89.90625,5.225,10.0215625
11/08/2014,31.125,72.125,3.0125,9.99875
12/08/2014,32.125,57.5,8.3375,9.9875
13/08/2014,32.125,57.71428571,20.825,9.9825
14/08/2014,30.375,57.5,18.5125,9.97375
15/08/2014,31.125,54.875,14.5875,9.98875
16/08/2014,30.42857143,59.85714286,8.35,10.025
17/08/2014,31.375,53.875,7.1875,10.0325
18/08/2014,31.875,56.625,5.5625,10.05375
19/08/2014,33,52.42857143,6.885714286,10.04857143
20/08/2014,33.25,47.125,8.7875,10.02375
21/08/2014,32.5,43,10.8875,10.0125
22/08/2014,33,47.125,8.5625,10.02857143
23/08/2014,33.125,45.75,9.2625,10.0325
24/08/2014,33.125,46.25,11.35,10.02875
25/08/2014,33.875,46.625,7.875,10.02375
26/08/2014,34.125,40.25,9.9625,10.01375
27/08/2014,33.85714286,44.71428571,8.1125,10.01125
28/08/2014,29.625,67.75,6.725,10.0375
29/08/2014,30.375,69.25,3.7,10.035
30/08/2014,28.625,78.125,4.1625,10.02625
31/08/2014,27.625,86.125,4.4125,10.0125
1/09/2014,29.42857143,65.85714286,15.5125,10.01125
2/09/2014,29.25,71,10.425,10.01875
3/09/2014,28.625,77.875,15.0375,10.01428571
4/09/2014,27.875,80.75,9.275,10.00375
5/09/2014,26.5,85.75,8.3375,10.00142857
6/09/2014,28.5,76.875,2.0875,10.02375
7/09/2014,31,67.625,1.4,10.0325
8/09/2014,31.25,66.375,3.475,10.03125
9/09/2014,31,70.125,1.85,10.02375
10/09/2014,28.75,77.5,4.875,10.0325
11/09/2014,26.57142857,85.71428571,17.825,10.05571429
12/09/2014,28.5,73,1.625,10.05125
13/09/2014,29.375,68.25,4.1625,10.04
14/09/2014,29.125,65.5,6.7125,10.0425
15/09/2014,29.625,63.125,6.7125,10.0425
16/09/2014,30.625,65.125,6.25,10.0225
17/09/2014,30.625,61.875,7.4,10.02125
18/09/2014,30.5,62.375,6.7125,10.03875
19/09/2014,31,56.625,4.175,10.035
20/09/2014,31.125,55.75,4.4,10.02875
21/09/2014,30.5,54.875,5.5625,10.03625
22/09/2014,30.625,50,13.4375,10.045
23/09/2014,31,47,30.68571429,10.04285714
24/09/2014,29.625,53,8.1,10.0625
25/09/2014,30,52.5,9.725,10.0775
26/09/2014,30,52.5,5.7875,10.08125
27/09/2014,30.5,46.875,8.8,10.0925
28/09/2014,30.25,48.875,7.175,10.09625
29/09/2014,30.5,48.75,7.4125,10.09125
30/09/2014,30.625,50.125,6.7125,10.09625
1/10/2014,30.42857143,52.85714286,3.171428571,10.10428571
2/10/2014,30.375,53.375,2.7875,10.09125
3/10/2014,30.5,52.625,1.85,10.08
4/10/2014,31,53.5,0,10.085
5/10/2014,30.625,56.125,0,10.10375
6/10/2014,30.625,56.75,0,10.10125
7/10/2014,31,59.375,1.1625,10.08375
8/10/2014,28.75,52.75,3.7125,10.09875
9/10/2014,27.625,49.875,3.2375,10.10125
10/10/2014,27.125,57.375,3.2375,10.0875
11/10/2014,25.71428571,57.14285714,6.9375,10.0825
12/10/2014,26,58.625,0.4625,10.08375
13/10/2014,27.625,59.75,8.8,10.09875
14/10/2014,24.5,67.625,5.325,10.10875
15/10/2014,24.5,68,3.2625,10.13375
16/10/2014,23,58.875,4.8625,10.14
17/10/2014,25,47.66666667,25.0125,10.13625
18/10/2014,24,56.14285714,21.3,10.12875
19/10/2014,23.75,57.75,4.1625,10.12625
20/10/2014,24.75,55.625,4.4,10.13125
21/10/2014,25.625,56.125,2.0875,10.14625
22/10/2014,25.75,64.875,0.4625,10.145
23/10/2014,25.25,66,0.925,10.1275
24/10/2014,25.5,67.5,1.85,10.1175
25/10/2014,25.25,67.125,0.925,10.12375
26/10/2014,25.125,65.5,2.0875,10.14875
27/10/2014,24.875,62.875,1.8625,10.1375
28/10/2014,25.125,64.75,2.5625,10.12
29/10/2014,24.75,65.75,1.625,10.12125
30/10/2014,23.875,61.375,1.85,10.145
31/10/2014,23.375,58.25,3.7125,10.13625
1/11/2014,22.5,50.875,5.325,10.14125
2/11/2014,22.875,49.125,7.1875,10.145
3/11/2014,23.375,52.75,4.1625,10.135
4/11/2014,23.625,56.625,3.9375,10.12125
5/11/2014,22.75,56.25,4.625,10.12375
6/11/2014,23,56.25,6.25,10.11625
7/11/2014,24,66.125,2.3125,10.12875
8/11/2014,23.875,66.25,1.625,10.14625
9/11/2014,24.125,56.375,4.1625,10.15125
10/11/2014,21.375,52.125,3.475,10.14
11/11/2014,19.25,55.125,2.325,10.1475
12/11/2014,19.625,52,2.3125,10.15875
13/11/2014,18.5,50.5,3.2375,10.165
14/11/2014,18.375,43,7.4125,10.16375
15/11/2014,18.625,44.75,2.775,10.14875
16/11/2014,18.25,47.625,2.55,10.15375
17/11/2014,17.75,51.75,2.775,10.16125
18/11/2014,17.625,53,2.0875,10.17875
19/11/2014,17.5,58.125,1.1625,10.165
20/11/2014,20.375,54.625,3.025,10.13375
21/11/2014,18.25,62.125,3.2375,10.1275
22/11/2014,19.875,58.875,1.625,10.11375
23/11/2014,17.125,57.375,1.3875,10.14625
24/11/2014,16.875,52.25,4.175,10.16
25/11/2014,16.5,51.5,2.55,10.14875
26/11/2014,19.625,51,5.55,10.09875
27/11/2014,18.125,63.875,0,10.1175
28/11/2014,19.375,67.375,0,10.125
29/11/2014,20.25,67.625,0,10.12375
30/11/2014,19.75,54.75,2.55,10.14
1/12/2014,20,42.625,8.8,10.1375
2/12/2014,21.375,47.625,7.875,10.1275
3/12/2014,25,66.57142857,11.37142857,10.07
4/12/2014,21.25,68.875,4.8625,10.10375
5/12/2014,17.75,59.875,2.55,10.17125
6/12/2014,18.25,48.875,4.8625,10.16375
7/12/2014,17.25,48.375,4.8625,10.1475
8/12/2014,17,49.875,2.775,10.15
9/12/2014,15.28571429,67.57142857,0,10.16857143
10/12/2014,21.5,65.5,4.8625,10.105
11/12/2014,19.625,70.5,3.25,10.11625
12/12/2014,17.5,65.625,0.4625,10.14375
13/12/2014,16,71.875,8.8,10.16125
14/12/2014,16.875,86.625,3.95,10.145
15/12/2014,16.625,75.75,2.325,10.16125
16/12/2014,17.75,72.375,7.425,10.17375
17/12/2014,12.875,72.125,6.4875,10.2025
18/12/2014,11.75,79.75,3.0125,10.21375
19/12/2014,11.75,81.75,0.4625,10.22125
20/12/2014,11.25,77,5.8,10.1875
21/12/2014,9.5,79.125,0.925,10.18
22/12/2014,9.375,85,1.3875,10.17125
23/12/2014,9.625,78.625,1.625,10.17875
24/12/2014,9.875,83,3.475,10.2125
25/12/2014,9.25,81.125,8.1,10.20125
26/12/2014,10.75,77,7.6375,10.1775
27/12/2014,10.375,69,2.775,10.18625
28/12/2014,9,86,0.7,10.1975
29/12/2014,11.125,72.625,1.3875,10.1725
30/12/2014,11.625,70.625,2.55,10.14625
31/12/2014,12.375,67.125,2.7875,10.16875
1/01/2015,14.75,72,0.925,10.175
2/01/2015,14.875,96.625,3.0125,10.17875
3/01/2015,15.125,92,0.925,10.17375
4/01/2015,14.125,78.75,9.5125,10.19625
5/01/2015,14,69.375,15.05,10.16
6/01/2015,12,79.875,4.4,10.155
7/01/2015,9.625,86,3.9375,10.16625
8/01/2015,10,87.875,3.4875,10.19125
9/01/2015,10.625,80.625,1.625,10.20125
10/01/2015,11.125,73.125,4.4125,10.18875
11/01/2015,11,80.75,4.8625,10.19125
12/01/2015,10.625,79.5,0.925,10.195
13/01/2015,12.25,77.875,4.875,10.17125
14/01/2015,12,82.25,5.1,10.175
15/01/2015,12.375,79.125,0.925,10.19375
16/01/2015,13,78.125,4.6375,10.1925
17/01/2015,13.5,76.625,1.8625,10.1925
18/01/2015,13,73.875,2.55,10.1875
19/01/2015,13.75,78,1.85,10.18875
20/01/2015,13.375,74.375,7.1875,10.2
21/01/2015,13.25,73.375,3.7,10.21
22/01/2015,12.625,94.125,3.2375,10.20625
23/01/2015,14.625,85,1.1625,10.2
24/01/2015,12.375,86.25,9.7375,10.2075
25/01/2015,13.25,77.75,4.1625,10.20375
26/01/2015,13.75,88.125,0.925,10.19875
27/01/2015,13.25,74.25,5.3375,10.19333333
28/01/2015,11.71428571,67,27.775,10.1825
29/01/2015,11.5,67.5,3.9375,10.1975
30/01/2015,12.75,56.125,12.0375,10.20375
31/01/2015,13.75,57.625,9.025,10.17875
1/02/2015,15,65.25,5.1,10.1775
2/02/2015,17.375,63.875,11.8125,10.175
3/02/2015,16.75,71.25,7.175,10.205
4/02/2015,14.625,81.125,9.25,10.22
5/02/2015,14.625,62.875,7.4,10.1925
6/02/2015,15.125,62.625,3.0125,10.19
7/02/2015,15.875,67.625,1.85,10.17
8/02/2015,16.625,63.875,4.4125,10.17375
9/02/2015,16.875,63.5,5.55,10.1975
10/02/2015,15.75,64,4.625,10.1975
11/02/2015,16,66.625,1.85,10.17125
12/02/2015,15.5,69.625,6.025,10.16125
13/02/2015,17.25,59,6.725,10.12625
14/02/2015,19.375,63.125,4.1625,10.09625
15/02/2015,18.875,70.125,1.3875,10.12625
16/02/2015,20.625,71.25,10.425,10.13625
17/02/2015,21.14285714,72.57142857,5.028571429,10.11857143
18/02/2015,21.25,72.875,5.1,10.1175
19/02/2015,22.75,73.5,7.65,10.12
20/02/2015,22.75,67.125,7.1875,10.13875
21/02/2015,21.875,63.5,11.3375,10.14125
22/02/2015,22.14285714,58.85714286,14.8125,10.13375
23/02/2015,21.5,74.375,3.025,10.1425
24/02/2015,22.875,72.375,6.0375,10.10625
25/02/2015,23.125,58.625,6.5,10.085
26/02/2015,20,34.375,6.7125,10.09875
27/02/2015,19.25,43.125,5.8,10.13
28/02/2015,21.25,45.5,6.95,10.13
1/03/2015,17.375,92.75,14.8125,10.11125
2/03/2015,17.5,89.875,6.725,10.125
3/03/2015,16.25,82.5,5.5625,10.1375
4/03/2015,16.75,69.25,6.7125,10.14
5/03/2015,18.75,64,3.7,10.1575
6/03/2015,20,62.375,5.0875,10.16375
7/03/2015,18.375,80.375,4.175,10.13714286
8/03/2015,19.5,74.125,7.8875,10.15375
9/03/2015,18.125,54.25,12.2625,10.21
10/03/2015,17.75,68.5,8.5625,10.19125
11/03/2015,18.25,69.875,6.025,10.18125
12/03/2015,20.5,63.375,5.325,10.17
13/03/2015,21.375,65.25,4.175,10.1475
14/03/2015,21.5,64.625,7.875,10.15125
15/03/2015,17.625,89.125,11.575,10.155
16/03/2015,19.85714286,81.85714286,8.5625,10.17375
17/03/2015,20.875,70.375,13.2,10.15875
18/03/2015,20.25,69.625,12.2625,10.135
19/03/2015,21.125,66,5.3375,10.14875
20/03/2015,22.5,65.75,9.025,10.14875
21/03/2015,24.875,60.5,5.7875,10.14875
22/03/2015,25.125,64,10.2,10.12
23/03/2015,24.75,65.75,7.6375,10.1
24/03/2015,25.75,65.5,1.3875,10.1025
25/03/2015,26.625,65.625,2.55,10.11857143
26/03/2015,28.5,54.375,9.2625,10.13
27/03/2015,27.375,51.375,7.65,10.12
28/03/2015,27,53.625,3.7125,10.09625
29/03/2015,25,52.75,13.1875,10.08625
30/03/2015,23.5,66.25,14.8125,10.10375
31/03/2015,25.25,64.875,3.7,10.10142857
1/04/2015,26.42857143,59.71428571,6.7125,10.075
2/04/2015,28.71428571,45.28571429,10.175,10.04625
3/04/2015,24.5,71.125,6.9625,10.0475
4/04/2015,21,77.5,1.3875,10.0525
5/04/2015,23.57142857,67.71428571,17.6,10.0775
6/04/2015,25,60.125,2.775,10.0775
7/04/2015,23.75,62.125,9.7375,10.1025
8/04/2015,25.625,50.375,6.7125,10.12
9/04/2015,26,52.875,9.0375,10.105
10/04/2015,27.125,52.25,6.25,10.085
11/04/2015,28.25,44.875,8.1,10.08375
12/04/2015,24.375,63,5.325,10.12375
13/04/2015,24.75,70.875,6.95,10.1375
14/04/2015,26.25,62.75,3.0125,10.1275
15/04/2015,27.625,59.25,5.7875,10.12875
16/04/2015,25.25,58.25,8.1125,10.13875
17/04/2015,28.125,48.75,8.3375,10.07125
18/04/2015,30.125,44.5,5.5625,10.02375
19/04/2015,32.125,41,4.175,10.03875
20/04/2015,32.875,37.875,7.1875,10.0575
21/04/2015,31.75,28.5,11.1125,10.05625
22/04/2015,30.75,30.25,11.35,10.03125
23/04/2015,30.75,33,8.1,10.04
24/04/2015,31.125,39.5,2.55,10.04375
25/04/2015,30.5,43.125,12.975,10.05875
26/04/2015,28.75,51.125,15.7375,10.08
27/04/2015,30.125,53,17.5875,10.0675
28/04/2015,31,48.25,12.5125,10.045
29/04/2015,31.25,47.25,9.025,10.05
30/04/2015,32.625,44.75,15.05,10.04
1/05/2015,31.25,43.5,5.3375,10.05875
2/05/2015,30.125,40.25,4.4,10.0625
3/05/2015,31,39.25,3.0125,10.06625
4/05/2015,30.875,39.25,3.9375,10.06625
5/05/2015,32.125,31.125,7.65,10.03875
6/05/2015,34.125,22,11.3625,10.01875
7/05/2015,35.42857143,13.42857143,15.34285714,10.03571429
8/05/2015,34.125,22.375,12.275,10.0325
9/05/2015,35.125,27,8.3375,10.01625
10/05/2015,35.125,25,6.9625,10.01375
11/05/2015,34,32.625,10.8875,10.03625
12/05/2015,33.125,46,6.0375,10.04875
13/05/2015,27.75,61,6.7125,10.06125
14/05/2015,29.625,49.625,4.4125,10.0725
15/05/2015,28.5,52.125,7.175,10.065
16/05/2015,30,51.625,4.1625,10.0325
17/05/2015,33.25,40.375,8.35,10.01125
18/05/2015,35.375,35.75,5.5625,10
19/05/2015,31.5,44,14.8125,10.02125
20/05/2015,33.125,31.625,14.6,10.02
21/05/2015,35.625,24.625,11.3375,10.00375
22/05/2015,36.25,19.5,12.5125,9.98125
23/05/2015,37.375,21.75,12.725,9.96125
24/05/2015,36,29.25,5.1,9.97375
25/05/2015,37.75,22.25,10.875,9.96875
26/05/2015,35.25,26.625,17.125,10.015
27/05/2015,33.75,20.5,6.7125,10.0125
28/05/2015,34.75,29.5,8.3375,10.00625
29/05/2015,35.125,27.25,8.125,10.01625
30/05/2015,32.25,38.75,12.2625,10.03875
31/05/2015,34.25,25,14.5875,10.0175
1/06/2015,29.375,41.75,12.5125,10.0325
2/06/2015,31.625,39.25,8.575,10.035
3/06/2015,28.625,50.5,6.725,10.04625
4/06/2015,31.875,48.375,4.8625,10.04
5/06/2015,32.625,39.875,6.0125,10.035
6/06/2015,33.375,39.75,7.8625,10.01375
7/06/2015,35,36.25,7.175,9.9925
8/06/2015,36.5,33,6.25,9.98875
9/06/2015,37.625,23.875,18.75,9.98875
10/06/2015,36.625,32.28571429,18.05,9.99625
11/06/2015,35.625,34.75,18.2875,10
12/06/2015,35.875,34.625,12.7375,9.985
13/06/2015,31.125,48.125,10.1875,9.988571429
14/06/2015,27,77.625,3.95,10.00285714
15/06/2015,31,60.75,3.0125,9.995714286
16/06/2015,32.375,52.125,2.7875,9.991428571
17/06/2015,33.875,49.75,3.25,9.98
18/06/2015,35.125,45.125,3.0125,9.97625
19/06/2015,35.875,46.75,8.575,9.9625
20/06/2015,33.125,48.5,12.975,9.97875
21/06/2015,30.375,63.625,8.1125,9.98125
22/06/2015,32.125,59.5,4.4,9.95625
23/06/2015,31.5,61.625,6.0125,9.95
24/06/2015,37.25,63.875,6.5,9.95375
25/06/2015,26.625,82.75,6.2625,9.9475
26/06/2015,31.125,54.25,11.5625,9.9525
27/06/2015,32.625,48.25,14.1125,9.97125
28/06/2015,34.25,47.5,9.0375,10.00285714
29/06/2015,31.125,56.625,11.5625,10.03625
30/06/2015,30.875,58.625,9.9625,10.02625
1/07/2015,32,53.25,4.175,10.01875
2/07/2015,33.75,45.875,6.95,10.01125
3/07/2015,33,49,14.35,9.99625
4/07/2015,34.125,51.5,16.9,9.975
5/07/2015,35.71428571,47.28571429,14.01428571,9.954285714
6/07/2015,27.875,83.25,9.275,9.97875
7/07/2015,28.125,86.125,1.85,9.98125
8/07/2015,31.25,72,2.775,9.98625
9/07/2015,29.625,77.25,2.55,9.98625
10/07/2015,26.625,92.125,6.025,9.9875
11/07/2015,25.5,98,3.2375,9.993333333
12/07/2015,25.5,94.75,7.425,9.98625
13/07/2015,29.875,73.125,4.8625,10.00625
14/07/2015,30.875,67.875,10.875,9.978571429
15/07/2015,33.375,52.875,17.1375,9.9375
16/07/2015,31.75,61.375,13.4375,9.9475
17/07/2015,30.75,75.625,4.4,9.9725
18/07/2015,29.5,78.875,4.175,9.98
19/07/2015,30.125,70,0.7,9.97625
20/07/2015,29.125,78,4.8625,9.99125
21/07/2015,31.375,69.25,8.125,10
22/07/2015,32.25,64.125,7.875,10.01125
23/07/2015,32.125,64.875,8.575,10.0175
24/07/2015,32,64.75,6.7125,10.01
25/07/2015,30.85714286,71,19.9125,9.985714286
26/07/2015,30,71.625,16.8875,9.98875
27/07/2015,29.625,69,11.3375,10.00285714
28/07/2015,29.5,61,11.5875,10.00125
29/07/2015,28.5,68.125,10.875,9.98
30/07/2015,29,67.75,9.9625,9.98875
31/07/2015,29,71,4.175,9.9975
1/08/2015,28.25,71.75,0.925,10.0275
2/08/2015,29.625,69.5,2.55,10.03625
3/08/2015,31.5,58.625,5.325,10.01875
4/08/2015,29.42857143,77.78571429,4.771428571,10.00071429
5/08/2015,29.59375,79.65625,8.221875,10.0028125
6/08/2015,29.5,79.125,3.025,9.98
7/08/2015,29.25,83,2.3125,10
8/08/2015,28.875,84.875,1.625,10.02
9/08/2015,27.375,90.125,3.0125,10.0025
10/08/2015,30.375,77,0,10
11/08/2015,28.375,86.625,0.4625,10.03
12/08/2015,30.75,74.25,0,10.03125
13/08/2015,32,69.5,0.4625,10.01875
14/08/2015,30.875,72.625,3.475,10.02
15/08/2015,28.5,85.5,0,10.0275
16/08/2015,28.625,82.625,1.85,10.02875
17/08/2015,30.75,72.625,0.7,10.01375
18/08/2015,29.125,72.875,4.875,10.02571429
19/08/2015,31.25,61.25,33.325,10.02375
20/08/2015,30.75,58.625,14.6,10.01375
21/08/2015,29.375,72,8.575,10.02
22/08/2015,30.25,65.375,5.8,10.00875
23/08/2015,29.875,69.375,5.5625,10.00857143
24/08/2015,30.75,65.625,7.1875,10.0175
25/08/2015,32,57.28571429,10.07142857,10.01
26/08/2015,32,61,4.8625,10.01125
27/08/2015,32.5,61,5.325,10.02
28/08/2015,32,63.5,2.3125,10.0225
29/08/2015,32.25,58,5.8125,10.01375
30/08/2015,32.625,56.5,9.275,10.01375
31/08/2015,31.85714286,54.42857143,13.48571429,10.01833333
1/09/2015,32.125,47.625,15.275,10.00857143
2/09/2015,31.875,45.625,12.7375,10.0175
3/09/2015,31.625,49.125,10.1875,10.055
4/09/2015,32,42.625,11.35,10.07875
5/09/2015,30.875,47.25,7.6375,10.07125
6/09/2015,31.25,41.8,7.6375,10.0625
7/09/2015,31.5,46.375,9.4875,10.0575
8/09/2015,31.625,47,11.8125,10.055
9/09/2015,31,47.875,10.1875,10.05625
10/09/2015,31.25,46.5,8.575,10.0675
11/09/2015,30.75,49.75,6.0125,10.0625
12/09/2015,32.14285714,54.42857143,3.171428571,10.06
13/09/2015,32.125,55.25,1.3875,10.05875
14/09/2015,31.875,54.375,2.55,10.03625
15/09/2015,33,55,0.4625,10.0325
16/09/2015,32.375,55,1.4,10.03625
17/09/2015,31.375,58.375,1.1625,10.04375
18/09/2015,31,67.625,7.4125,10.05125
19/09/2015,30.625,74.25,2.0875,10.03625
20/09/2015,29.14285714,69.14285714,5.557142857,10.02857143
21/09/2015,30.125,64.5,5.8,10.025
22/09/2015,30.25,64.375,10.1875,10.025
23/09/2015,28.625,61.25,13.675,10.06375
24/09/2015,28.25,52.375,11.575,10.04625
25/09/2015,28.5,49.375,8.575,10.0375
26/09/2015,29.25,53.5,6.25,10.0525
27/09/2015,28.71428571,58.14285714,2.914285714,10.07
28/09/2015,28.25,58.5,3.9375,10.09
29/09/2015,29,54.57142857,9.528571429,10.10571429
30/09/2015,29,46.875,8.3375,10.11375
1/10/2015,28.125,51.25,5.575,10.12
2/10/2015,28.28571429,53.71428571,14.5875,10.1075
3/10/2015,30,52.33333333,18.78571429,10.08714286
4/10/2015,29,54.375,3.025,10.08125
5/10/2015,28.875,59.375,1.3875,10.0925
6/10/2015,28.375,61.125,4.6375,10.09
7/10/2015,28.625,65.75,6.475,10.09125
8/10/2015,28.375,65.125,4.4125,10.075
9/10/2015,28.5,59.75,6.025,10.0425
10/10/2015,28.5,54.625,6.7125,10.05
11/10/2015,28.57142857,51.57142857,6.885714286,10.08714286
12/10/2015,29.25,54.125,3.25,10.1
13/10/2015,29.5,62.875,3.725,10.11
14/10/2015,28.125,63.625,4.875,10.1325
15/10/2015,27.5,66,0.4625,10.135
16/10/2015,27.875,62.625,0.925,10.135
17/10/2015,28,63.75,3.7125,10.1225
18/10/2015,26.85714286,71.71428571,11.1125,10.13125
19/10/2015,28.14285714,66.28571429,3.457142857,10.11714286
20/10/2015,27.71428571,64.85714286,2.914285714,10.09857143
21/10/2015,26.5,62.125,2.0875,10.11875
22/10/2015,24.75,56,4.4,10.1225
23/10/2015,24,51.625,4.8625,10.11875
24/10/2015,24.875,53.25,1.4,10.11625
25/10/2015,26.375,47.125,5.575,10.1275
26/10/2015,25.625,52.125,5.575,10.14875
27/10/2015,24.75,54.25,3.475,10.13875
28/10/2015,20.875,57.25,7.875,10.15875
29/10/2015,22.125,63.5,1.85,10.16875
30/10/2015,22.375,67.25,1.625,10.16375
31/10/2015,22.375,69.375,1.1625,10.16125
1/11/2015,22.875,70.5,0.925,10.1625
2/11/2015,23.375,71.375,0.4625,10.15875
3/11/2015,24,67.875,0.475,10.1425
4/11/2015,23.75,69,0.925,10.1225
5/11/2015,22.125,75.25,5.1,10.12375
6/11/2015,22.875,74.375,2.325,10.1275
7/11/2015,21.875,74.875,1.1625,10.14625
8/11/2015,21.875,70.25,1.8625,10.15875
9/11/2015,21.75,73.625,0.7,10.15
10/11/2015,22.75,72.625,0.7,10.135
11/11/2015,21.875,59.5,4.6375,10.14375
12/11/2015,21.875,60.5,5.7875,10.15375
13/11/2015,22.375,59.375,5.325,10.14875
14/11/2015,22.375,59.625,3.475,10.12
15/11/2015,22.5,62,0,10.12
16/11/2015,21.875,50.375,2.7875,10.12625
17/11/2015,19.875,48.375,5.1,10.135
18/11/2015,18.5,57.625,4.4,10.16375
19/11/2015,18.5,64.75,0.925,10.175
20/11/2015,18.5,66,0.4625,10.16125
21/11/2015,18.75,67.625,1.3875,10.155
22/11/2015,18.625,64.875,0.4625,10.15125
23/11/2015,17,73.5,0,10.15875
24/11/2015,18.5,63,1.625,10.16
25/11/2015,19.375,56.375,5.7875,10.1475
26/11/2015,20,59.5,0.925,10.1275
27/11/2015,18.5,66.25,2.55,10.1125
28/11/2015,18.75,82.125,1.1625,10.15375
29/11/2015,18.125,81.25,1.1625,10.18
30/11/2015,19.5,82.375,0.925,10.1675
1/12/2015,19.25,78.75,1.625,10.1475
2/12/2015,18.125,72.125,2.0875,10.16125
3/12/2015,17.625,70.25,7.1875,10.16
4/12/2015,17.625,67.5,4.6375,10.15
5/12/2015,17.5,72.375,0.925,10.15875
6/12/2015,17.125,75.875,1.4,10.165
7/12/2015,17.625,76.875,2.3125,10.1725
8/12/2015,18.42857143,71.28571429,1.057142857,10.15714286
9/12/2015,18.375,78.125,3.475,10.1525
10/12/2015,19,77.25,2.0875,10.1175
11/12/2015,17.25,77.875,5.1,10.11375
12/12/2015,13.25,91,4.4,10.1425
13/12/2015,12.875,67,3.475,10.165
14/12/2015,13.25,63.625,7.4,10.17
15/12/2015,13.125,63.875,5.325,10.165
16/12/2015,13,65.5,1.1625,10.16375
17/12/2015,12.25,73.625,0.925,10.16875
18/12/2015,12.875,71.25,4.4,10.18625
19/12/2015,12.375,71.875,3.4875,10.19
20/12/2015,11.75,70.25,1.1625,10.185
21/12/2015,12.625,74.75,1.3875,10.18875
22/12/2015,12,79.875,0.7,10.20875
23/12/2015,12.5,81.375,3.4875,10.20625
24/12/2015,11.25,68.625,6.025,10.2125
25/12/2015,11.5,66.125,5.5625,10.22
26/12/2015,12.75,64.5,6.4875,10.21125
27/12/2015,15.375,63.25,7.8875,10.20625
28/12/2015,17.125,58.125,10.8875,10.20875
29/12/2015,16.375,65,7.4125,10.18125
30/12/2015,15.5,71.75,2.1,10.175
31/12/2015,15,71.375,2.0875,10.205
1/01/2016,14.71428571,72.28571429,1.057142857,10.21142857
2/01/2016,14,75.875,2.0875,10.21
3/01/2016,14.375,74.75,5.1125,10.185
4/01/2016,15.75,77.125,0,10.17625
5/01/2016,15.83333333,88.83333333,0.616666667,10.17
6/01/2016,17.375,81.625,2.3125,10.165
7/01/2016,17.125,87,0,10.18125
8/01/2016,15.5,83.25,7.8875,10.1725
9/01/2016,15.85714286,65.14285714,8.471428571,10.15428571
10/01/2016,15.625,74.375,2.775,10.175
11/01/2016,15.75,74.875,1.625,10.175
12/01/2016,18,69.6875,6.03125,10.149375
13/01/2016,18.26666667,75.8,5.08,10.14333333
14/01/2016,15.5625,80.4375,4.3,10.16125
15/01/2016,13,84.1875,10.775,10.17
16/01/2016,13.6,80.06666667,11.24,10.146
17/01/2016,14,77.66666667,2.106666667,10.162
18/01/2016,13.26666667,80.46666667,1.48,10.14733333
19/01/2016,12.35714286,88.57142857,4.65,10.15285714
20/01/2016,12.06666667,84.2,6.193333333,10.18666667
21/01/2016,12.1875,73.1875,7.8875,10.201875
22/01/2016,11.73333333,83.4,3.586666667,10.19466667
23/01/2016,14.4375,75.875,3.25,10.198125
24/01/2016,11.1875,86.25,6.625,10.190625
25/01/2016,11.66666667,75.4,4.58,10.172
26/01/2016,14.5625,79.6875,2.55,10.15375
27/01/2016,17.58333333,69.16666667,4.025,10.14166667
28/01/2016,16.85714286,69.35714286,5.028571429,10.15071429
29/01/2016,19.5625,70.625,2.54375,10.17375
